0.0165511985,-1.4280994466,-0.034527717,1.400425247,0.0072922849,-0.0075988286
0.0157292513,-0.8611491204,0.0070057098,-0.7644567253,0.0017863723,1.8807554039
1.2847408104,0.0032043598,1.2987824814,-0.0246638834,1.2723428899,0.0132178888
7.6369420573,-5.3637688133,-7.0383947691,-4.3773815003,0.3339317311,11.4807216036
4.2384714529,8.7415436046,4.2505012755,-8.3065027577,-8.2289460404,-0.5173395496
-0.0564898681,5.7245804441,-0.2412908093,5.7349278886,0.0119903343,6.7906433453
